Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety
31.99,45.55,105.16,23.64,59.19,7.77,1002.48,Wheat,Chalky,HD-2967
55.8,33.36,42.44,24.44,56.87,6.41,394.75,Millet,Sandy,HHB-67
49.54,35.12,23.2,34.89,47.89,6.76,475.6,Millet,Sandy,HHB-67
39.9,25.72,47.27,32.5,44.13,5.91,646.85,Groundnut,Sandy,GG-20
46.36,70.5,112.04,23.07,46.81,7.84,1031.92,Barley,Chalky,RD-2552
74.59,59.22,160.0,26.06,74.74,6.38,1147.58,Sugarcane,Clay,Co-86032
30.81,62.52,88.89,18.91,60.66,7.69,797.51,Wheat,Chalky,Lok-1
119.1,23.56,81.61,20.03,72.37,5.27,1502.28,Tea,Peaty,TV-23
94.57,64.42,88.14,24.32,71.04,6.52,1357.33,Tomato,Clay,Roma
78.64,72.7,96.13,23.85,58.63,6.91,1350.98,Wheat,Silty,HD-2967
71.18,49.42,116.61,24.52,66.48,5.6,1780.41,Cotton,Clay,Bt-2
28.98,24.38,63.42,30.61,57.0,6.62,760.65,Millet,Sandy,RHB-173
58.59,28.64,51.04,34.09,47.54,6.65,791.92,Potato,Sandy,Kufri Bahar
99.69,41.43,67.32,19.4,77.05,5.74,1343.0,Watermelon,Peaty,Sugar Baby
66.17,52.53,66.34,26.9,72.47,7.2,1190.91,Rice,Silty,Swarna
55.42,49.79,93.4,30.48,48.25,8.02,699.81,Cotton,Chalky,Bt-1
37.59,33.68,48.27,33.27,36.36,6.01,737.27,Groundnut,Sandy,JL-24
54.29,80.43,123.28,26.06,50.5,7.66,828.51,Barley,Chalky,BH-902
101.76,53.11,102.8,26.09,70.18,7.4,1386.47,Sugarcane,Loamy,Co-0118
88.12,45.73,77.95,31.63,74.6,7.17,1316.0,Maize,Silty,DHM-117
43.15,36.67,39.49,22.58,57.39,7.38,608.75,Rice,Sandy,Swarna
58.64,45.28,90.99,28.62,74.9,6.65,1420.17,Vegetables,Silty,Hybrid-A
113.79,25.08,61.42,21.91,80.48,5.57,1613.85,Tea,Peaty,TV-1
30.39,21.1,61.89,29.86,51.42,6.26,580.09,Watermelon,Sandy,Arka Manik
48.72,33.86,54.21,33.78,45.06,6.25,848.97,Groundnut,Sandy,JL-24
74.35,35.41,48.89,28.39,25.0,6.75,803.58,Potato,Sandy,Kufri Bahar
61.5,43.93,77.19,26.28,56.2,6.34,677.86,Maize,Loamy,Pioneer-3396
105.01,31.34,98.59,26.53,76.78,6.66,1471.44,Rice,Clay,Swarna
96.22,48.19,46.02,20.6,82.98,4.61,2151.54,Maize,Peaty,DHM-117
111.92,46.94,107.02,24.07,77.83,7.22,1592.38,Sugarcane,Clay,Co-86032
103.05,67.54,91.12,21.5,62.8,5.89,1146.88,Potato,Clay,Kufri Jyoti
90.49,38.63,115.55,27.04,55.74,7.42,1079.23,Soybean,Loamy,MAUS-71
85.98,60.77,93.38,26.26,58.49,6.99,1154.98,Cotton,Loamy,Bt-1
41.77,21.12,85.0,27.8,45.77,5.67,694.04,Potato,Sandy,Kufri Bahar
40.82,35.24,52.86,30.91,43.37,5.2,489.18,Potato,Sandy,Kufri Bahar
73.2,41.08,80.14,28.35,57.43,5.94,1213.46,Maize,Loamy,Pioneer-3396
102.19,28.51,82.86,25.92,70.36,7.55,1102.61,Soybean,Loamy,NRC-37
45.04,66.5,48.63,28.9,38.33,8.19,685.73,Millet,Chalky,RHB-173
32.11,23.31,61.81,28.84,47.74,5.99,685.65,Groundnut,Sandy,TAG-24
83.83,73.17,117.94,25.37,77.61,6.84,1778.95,Sugarcane,Clay,Co-0238
30.59,54.41,72.96,28.59,53.59,7.68,971.3,Barley,Chalky,RD-2552
40.98,18.18,35.22,31.91,44.97,6.1,611.75,Watermelon,Sandy,Arka Manik
62.8,46.13,114.15,23.3,62.54,6.91,1624.42,Vegetables,Silty,Hybrid-B
97.11,40.87,71.75,20.87,75.25,6.67,905.45,Rice,Silty,Swarna
100.59,37.79,159.36,23.02,64.59,6.72,1192.55,Sugarcane,Clay,Co-0238
40.13,31.85,52.62,29.26,38.37,6.1,645.94,Millet,Sandy,HHB-67
32.86,24.81,49.15,24.7,51.3,5.84,919.1,Millet,Sandy,ICTP-8203
46.5,55.05,76.31,29.3,48.99,8.55,768.4,Wheat,Chalky,HD-2967
72.23,20.89,89.39,22.45,66.83,6.08,1029.38,Sugarcane,Loamy,Co-0118
129.27,48.96,58.27,17.04,79.77,4.6,1396.45,Potato,Peaty,Kufri Jyoti
105.52,20.56,92.81,26.52,89.08,5.08,1969.25,Rice,Peaty,Swarna
46.87,55.21,89.27,26.31,70.72,7.21,1698.56,Vegetables,Silty,Hybrid-A
99.64,47.23,84.53,24.69,57.45,6.34,1678.17,Soybean,Loamy,JS-335
104.46,69.15,78.45,25.0,65.19,7.19,1859.73,Cotton,Clay,Bt-2
98.5,37.71,78.58,26.28,65.75,6.73,1267.49,Sugarcane,Loamy,Co-0118
49.85,54.8,69.66,25.18,52.13,8.22,475.79,Cotton,Chalky,Bt-2
100.32,47.42,118.13,23.07,72.91,7.34,1441.98,Rice,Clay,Basmati-370
35.99,30.22,38.6,32.28,39.9,5.79,588.72,Groundnut,Sandy,GG-20
88.98,32.4,103.77,19.27,89.23,5.51,1740.2,Potato,Peaty,Kufri Pukhraj
51.95,82.52,90.09,26.42,49.95,8.56,1092.58,Rice,Chalky,IR64
87.6,35.16,89.03,22.65,79.91,5.13,1507.5,Wheat,Peaty,PBW-343
51.84,24.34,35.07,32.16,53.6,6.17,613.34,Groundnut,Sandy,TAG-24
60.94,39.31,96.4,26.74,71.29,6.86,1665.68,Rice,Silty,Basmati-370
99.31,68.96,160.0,26.96,78.61,6.88,1636.91,Sugarcane,Clay,Co-86032
89.45,40.17,104.74,26.32,77.0,6.66,1758.13,Sugarcane,Clay,Co-86032
88.43,33.54,87.38,27.81,56.31,6.75,950.45,Wheat,Silty,Lok-1
78.22,52.74,128.77,24.94,80.48,7.63,1193.77,Vegetables,Clay,Hybrid-B
40.84,10.0,60.61,26.81,48.59,6.89,677.74,Groundnut,Sandy,GG-20
101.64,65.53,75.38,19.57,79.63,5.81,1661.62,Vegetables,Silty,Hybrid-A
64.97,51.45,92.24,25.87,45.71,7.91,1090.75,Barley,Chalky,BH-902
99.98,41.42,115.09,18.76,68.0,5.6,1634.23,Rice,Silty,IR64
33.57,53.18,90.71,21.62,54.21,8.36,905.2,Cotton,Chalky,Bt-2
98.56,41.57,76.68,21.11,66.63,7.18,1240.68,Wheat,Silty,HD-2967
66.58,49.17,107.67,24.25,83.15,7.2,1040.87,Wheat,Silty,PBW-343
95.02,37.13,88.17,28.38,66.31,6.89,1525.03,Wheat,Silty,Lok-1
53.76,21.12,48.78,29.5,41.55,6.64,779.83,Potato,Sandy,Kufri Jyoti
21.85,60.5,81.14,27.55,49.76,8.22,558.36,Barley,Chalky,BH-902
78.36,52.69,79.35,23.27,61.09,5.78,1309.09,Wheat,Silty,Lok-1
120.39,47.37,82.55,23.72,80.93,4.45,1918.74,Potato,Peaty,Kufri Bahar
124.46,42.62,47.07,21.05,79.53,5.14,1324.23,Potato,Peaty,Kufri Bahar
70.67,20.0,86.36,25.29,54.71,6.22,1067.38,Soybean,Loamy,MAUS-71
79.16,58.5,88.85,21.93,57.16,7.46,1553.65,Maize,Loamy,HQPM-1
50.43,24.17,59.42,28.21,49.77,6.49,665.04,Potato,Sandy,Kufri Pukhraj
75.05,54.82,115.19,28.2,59.83,6.43,1330.77,Tomato,Loamy,Roma
88.51,57.25,118.29,26.12,70.05,7.05,1195.12,Cotton,Loamy,Suraj
102.73,36.28,95.36,28.17,70.76,7.16,1409.27,Rice,Clay,Basmati-370
71.74,41.95,111.27,27.43,56.52,6.6,1525.28,Maize,Loamy,DHM-117
80.55,53.57,110.68,24.84,70.72,5.88,1682.4,Cotton,Clay,Suraj
39.49,26.41,76.12,34.26,47.73,6.29,812.99,Millet,Sandy,RHB-173
81.8,29.34,109.1,22.01,63.03,7.02,1227.66,Cotton,Loamy,Bt-2
42.56,33.34,44.11,28.53,38.85,6.44,864.28,Millet,Sandy,RHB-173
51.83,35.97,66.73,28.26,33.55,5.74,624.04,Millet,Sandy,ICTP-8203
48.3,50.88,62.49,28.0,75.72,7.68,1291.63,Rice,Silty,Basmati-370
71.48,55.69,66.46,24.45,62.26,6.98,1351.74,Tomato,Loamy,Roma
99.3,55.92,92.83,23.8,74.24,6.71,1424.18,Wheat,Clay,HD-2967
38.58,20.63,48.42,30.19,31.4,6.51,885.45,Millet,Sandy,RHB-173
85.41,33.62,72.92,25.39,81.37,6.96,1379.3,Wheat,Silty,Lok-1
105.72,56.65,120.12,26.5,68.96,6.6,1712.17,Wheat,Clay,Lok-1
43.0,67.26,63.34,25.64,58.07,8.1,574.97,Millet,Chalky,ICTP-8203
78.53,38.34,105.58,22.18,54.41,6.55,1136.37,Maize,Silty,Pioneer-3396
119.56,17.53,74.34,17.01,85.32,5.19,1829.53,Tea,Peaty,UPASI-9
134.76,19.81,81.06,16.15,78.83,5.02,2113.45,Sugarcane,Peaty,Co-86032
86.17,58.61,93.28,28.1,73.67,6.53,1619.53,Cotton,Clay,Suraj
39.98,59.92,81.88,30.33,46.93,7.73,457.17,Tomato,Chalky,Arka Vikas
43.64,16.96,68.55,34.31,38.03,6.16,526.94,Millet,Sandy,ICTP-8203
86.42,65.24,81.56,18.81,63.15,7.27,1100.55,Wheat,Silty,Lok-1
101.73,49.83,81.0,21.59,72.21,5.22,2045.14,Vegetables,Peaty,Hybrid-A
87.79,61.72,106.39,30.04,73.9,7.34,1599.35,Rice,Clay,IR64
47.68,71.65,92.75,21.77,53.5,7.87,668.81,Cotton,Chalky,Bt-2
77.86,46.07,86.94,27.56,69.52,7.12,1092.31,Tea,Loamy,UPASI-9
43.2,24.39,67.94,29.87,45.61,6.11,750.66,Watermelon,Sandy,Arka Manik
60.68,48.61,118.6,27.46,70.48,6.61,998.95,Wheat,Loamy,HD-2967
44.33,22.85,85.0,28.67,43.53,6.15,629.76,Watermelon,Sandy,Sugar Baby
84.3,38.05,119.69,29.53,72.0,6.76,1448.21,Wheat,Clay,Lok-1
88.7,49.32,73.97,30.79,55.03,6.9,1104.18,Maize,Loamy,Pioneer-3396
71.46,40.61,62.97,30.87,68.06,6.86,1081.7,Vegetables,Silty,Hybrid-A
116.81,53.58,110.93,30.96,67.72,6.67,1545.47,Sugarcane,Clay,Co-86032
28.49,81.94,116.98,20.89,44.41,7.73,535.58,Wheat,Chalky,Lok-1
124.86,58.35,67.16,13.53,76.84,5.32,1843.25,Rice,Peaty,Swarna
64.38,42.26,98.66,18.06,79.1,7.3,1097.71,Maize,Silty,HQPM-1
43.48,51.6,56.32,22.97,42.92,7.94,840.58,Cotton,Chalky,Suraj
74.56,35.04,103.9,26.37,80.92,6.49,1533.24,Rice,Silty,Swarna
46.83,32.42,41.92,26.69,46.73,6.55,729.36,Tea,Sandy,TV-23
30.31,25.57,45.8,34.73,46.42,5.42,460.84,Potato,Sandy,Kufri Bahar
65.91,53.14,95.69,23.17,61.43,8.26,661.78,Wheat,Chalky,HD-2967
74.76,34.36,111.5,27.85,77.33,7.23,1392.95,Cotton,Clay,Suraj
80.43,38.65,99.63,28.27,60.44,6.68,957.53,Maize,Loamy,HQPM-1
83.89,38.14,83.46,24.77,60.85,7.48,1682.37,Soybean,Loamy,NRC-37
50.22,46.94,80.38,18.06,47.88,7.79,445.45,Millet,Chalky,RHB-173
46.34,33.5,53.32,26.47,51.31,5.61,721.22,Millet,Sandy,ICTP-8203
86.96,41.89,71.14,27.05,75.06,6.81,1430.46,Sugarcane,Loamy,Co-86032
56.36,46.36,92.95,27.91,53.11,7.96,556.58,Millet,Chalky,HHB-67
61.34,44.15,61.82,33.35,58.2,6.41,931.68,Cotton,Sandy,Bt-2
96.12,64.72,124.42,25.94,69.38,6.0,1016.68,Rice,Clay,Basmati-370
107.05,35.26,62.24,17.32,74.2,5.01,1770.87,Vegetables,Peaty,Local-1
53.22,35.8,28.54,32.45,53.19,6.02,1100.0,Millet,Sandy,HHB-67
85.23,46.75,60.59,23.79,57.55,6.57,953.11,Sugarcane,Loamy,Co-86032
47.11,63.07,94.07,25.7,71.71,6.47,1519.45,Vegetables,Silty,Hybrid-B
54.05,66.4,84.17,26.82,46.82,7.61,835.83,Millet,Chalky,RHB-173
109.67,36.18,134.03,26.44,70.61,6.61,1150.57,Watermelon,Clay,Crimson Sweet
92.7,41.66,97.24,19.72,58.7,6.95,1238.16,Sugarcane,Loamy,Co-0238
124.76,66.13,120.93,29.29,76.76,7.28,1484.23,Sugarcane,Clay,Co-0118
101.97,60.2,125.08,25.93,70.18,6.45,1424.49,Rice,Clay,Swarna
51.47,42.39,84.68,28.92,37.44,8.16,935.82,Millet,Chalky,RHB-173
129.56,44.99,62.62,23.0,78.44,4.87,1687.66,Rice,Peaty,Swarna
103.6,48.98,107.27,23.18,56.5,7.0,1191.14,Sugarcane,Loamy,Co-0118
36.46,24.63,20.0,29.63,43.69,6.65,366.66,Potato,Sandy,Kufri Pukhraj
97.27,58.85,130.91,25.18,78.5,7.25,1329.68,Tomato,Clay,Roma
59.06,36.04,62.7,28.32,48.8,6.51,541.68,Tea,Sandy,TV-23
77.22,39.82,95.14,28.95,79.28,6.5,1270.56,Wheat,Silty,Lok-1
105.86,66.74,104.65,20.5,84.78,6.25,1296.01,Cotton,Clay,Bt-2
42.98,23.66,30.31,34.3,52.45,7.32,447.87,Tomato,Sandy,Pusa Ruby
126.82,30.07,38.6,19.58,85.99,4.7,1331.4,Rice,Peaty,Basmati-370
92.58,58.81,85.97,21.81,59.92,6.36,955.34,Vegetables,Silty,Local-1
42.12,49.29,112.64,29.99,39.39,8.06,554.72,Cotton,Chalky,Suraj
101.74,62.91,111.58,21.65,63.86,6.31,1493.0,Wheat,Silty,HD-2967
79.21,41.73,135.0,21.68,73.09,7.9,1681.34,Wheat,Silty,PBW-343
62.16,58.75,83.81,21.07,56.79,6.63,1146.11,Maize,Silty,DHM-117
35.43,25.92,48.52,25.2,50.0,6.59,847.3,Groundnut,Sandy,GG-20
61.14,15.82,54.75,28.2,42.15,5.92,647.28,Millet,Sandy,HHB-67
39.56,51.77,61.02,25.25,45.29,7.7,911.77,Barley,Chalky,BH-902
44.34,66.66,57.94,30.01,39.72,8.31,1018.96,Cotton,Chalky,Bt-2
128.06,73.68,95.1,27.17,62.49,6.79,816.62,Wheat,Clay,Lok-1
80.74,62.25,114.51,24.48,67.21,7.03,1597.69,Cotton,Clay,Bt-1
119.25,52.0,130.47,23.54,70.19,6.94,1353.45,Rice,Clay,IR64
42.18,83.48,63.16,24.0,36.82,7.92,573.5,Wheat,Chalky,Lok-1
37.36,62.48,86.57,27.68,42.58,7.94,774.87,Potato,Chalky,Kufri Pukhraj
30.71,47.57,70.89,22.93,51.4,8.29,513.25,Cotton,Chalky,Bt-2
87.33,50.82,120.46,22.98,80.0,6.68,929.96,Wheat,Loamy,PBW-343
74.22,65.9,103.36,24.32,71.24,7.17,1433.35,Rice,Clay,Swarna
84.95,53.16,73.98,21.76,62.67,6.57,1678.55,Cotton,Loamy,Suraj
120.94,52.26,144.05,23.76,71.56,6.79,1181.05,Rice,Clay,IR64
107.35,51.4,132.2,19.06,67.55,6.97,1576.98,Sugarcane,Clay,Co-86032
65.21,56.73,84.1,27.4,51.59,7.88,831.94,Cotton,Chalky,Bt-2
31.0,52.08,93.33,31.07,42.31,7.63,827.43,Cotton,Chalky,Suraj
85.71,53.86,78.09,25.81,68.97,6.57,1275.46,Maize,Silty,Pioneer-3396
55.48,45.87,111.72,24.06,34.2,7.87,841.21,Wheat,Chalky,PBW-343
58.39,29.53,45.8,30.41,50.61,6.8,653.37,Potato,Sandy,Kufri Bahar
47.94,27.09,28.28,30.23,51.51,6.2,866.94,Wheat,Sandy,PBW-343
121.6,51.95,106.93,25.49,69.88,7.32,1993.88,Rice,Clay,Swarna
125.79,37.09,69.97,19.42,80.04,4.67,2067.69,Tea,Peaty,TV-23
64.11,72.46,97.61,19.96,45.88,8.29,961.91,Barley,Chalky,DWRB-73
120.75,36.61,68.52,23.0,72.74,4.95,2142.45,Potato,Peaty,Kufri Pukhraj
24.69,49.17,83.85,27.2,45.85,7.86,673.79,Barley,Chalky,BH-902
149.64,38.15,110.0,16.5,83.39,4.91,2285.97,Rice,Peaty,Swarna
37.14,34.41,33.61,33.28,43.73,6.26,395.79,Tomato,Sandy,Roma
47.53,57.13,97.9,22.47,46.31,8.04,936.54,Rice,Chalky,IR64
41.55,20.69,76.15,31.44,49.4,6.67,801.03,Millet,Sandy,HHB-67
32.87,49.49,71.64,26.75,48.45,8.0,656.03,Wheat,Chalky,PBW-343
93.92,49.55,94.05,22.66,63.92,6.3,1217.83,Tomato,Loamy,Arka Vikas
92.64,73.98,140.01,27.73,70.62,5.74,1399.71,Cotton,Clay,Bt-1
114.72,59.26,99.51,23.91,77.64,7.38,1082.58,Sugarcane,Clay,Co-86032
58.41,26.25,50.78,31.29,47.65,6.55,766.75,Watermelon,Sandy,Crimson Sweet
86.0,39.87,89.88,25.54,57.77,7.51,1090.05,Maize,Loamy,Pioneer-3396
85.02,50.5,58.56,29.59,54.09,6.88,1612.55,Soybean,Loamy,JS-335
78.8,55.56,112.87,24.58,68.57,7.1,1863.87,Wheat,Silty,PBW-343
101.64,49.53,106.23,26.12,64.07,6.79,1049.39,Rice,Clay,Basmati-370
35.48,45.28,115.14,26.11,35.14,7.69,438.26,Barley,Chalky,BH-902
122.13,36.66,81.03,21.54,84.97,5.0,1677.96,Tea,Peaty,UPASI-9
133.64,37.1,119.0,22.8,82.95,6.48,1740.91,Sugarcane,Clay,Co-0238
95.08,42.04,95.63,23.04,71.72,6.68,1451.07,Wheat,Loamy,PBW-343
111.92,33.35,129.15,26.03,73.84,6.35,1386.88,Cotton,Clay,Bt-1
42.39,56.33,107.17,27.23,55.34,8.26,784.0,Barley,Chalky,BH-902
48.57,28.2,38.52,30.31,36.19,6.8,1100.0,Millet,Sandy,HHB-67
107.58,38.92,85.04,23.05,69.97,4.39,2100.4,Barley,Peaty,DWRB-73
159.39,46.94,44.57,20.77,81.67,6.5,1860.52,Tea,Peaty,UPASI-9
83.36,38.91,88.07,27.1,64.91,6.94,1527.38,Wheat,Silty,PBW-343
53.67,55.9,62.75,31.4,48.35,8.14,637.14,Barley,Chalky,RD-2552
38.49,42.5,64.94,32.99,45.22,6.21,640.77,Potato,Sandy,Kufri Jyoti
92.0,55.27,69.09,18.83,77.18,6.7,2100.0,Barley,Silty,RD-2552
64.13,57.43,91.7,26.22,54.66,6.5,687.61,Maize,Loamy,Pioneer-3396
125.04,34.24,109.91,16.7,83.17,5.0,2146.8,Groundnut,Peaty,TAG-24
46.34,24.32,52.52,31.12,48.72,6.43,660.16,Groundnut,Sandy,JL-24
39.12,59.44,75.67,24.11,49.36,7.63,933.27,Wheat,Chalky,PBW-343
72.98,53.3,71.01,28.64,61.94,6.71,1378.24,Vegetables,Silty,Hybrid-A
82.15,35.42,101.47,27.77,53.82,6.72,1354.06,Wheat,Silty,HD-2967
85.71,44.39,80.44,23.24,62.15,6.49,1386.76,Sugarcane,Loamy,Co-0238
49.93,27.9,44.49,35.21,36.92,6.48,622.65,Watermelon,Sandy,Arka Manik
53.7,51.67,85.64,21.32,62.7,7.02,1153.69,Wheat,Loamy,PBW-343
82.05,47.28,76.47,23.49,75.13,7.14,1474.71,Rice,Silty,IR64
68.71,43.27,131.6,28.95,66.72,7.29,1103.65,Vegetables,Clay,Local-1
57.65,17.3,62.86,31.25,32.65,6.29,734.59,Vegetables,Sandy,Local-1
71.12,42.19,84.69,21.87,67.26,6.78,1454.96,Vegetables,Silty,Hybrid-B
107.92,39.45,59.56,25.59,70.15,4.44,1889.59,Vegetables,Peaty,Hybrid-B
85.81,37.1,67.34,23.86,74.74,6.98,1407.2,Sugarcane,Silty,Co-86032
123.31,40.2,61.59,17.79,80.11,4.99,1561.39,Rice,Peaty,Basmati-370
68.57,28.34,43.65,29.07,45.69,6.38,746.72,Groundnut,Sandy,JL-24
92.92,56.07,80.86,22.73,72.8,6.24,1433.13,Soybean,Loamy,JS-335
54.16,36.84,81.0,22.34,42.79,8.38,574.66,Millet,Chalky,RHB-173
67.77,47.24,90.47,22.29,64.29,7.03,1570.33,Wheat,Silty,HD-2967
79.87,44.17,113.2,29.7,68.63,6.23,1309.49,Rice,Silty,Basmati-370
59.48,69.3,68.2,26.04,30.15,8.16,1205.15,Cotton,Chalky,Bt-2
76.16,37.77,113.93,20.13,71.15,6.65,1183.47,Wheat,Loamy,PBW-343
88.7,40.78,95.87,28.73,53.56,6.39,1166.86,Soybean,Loamy,JS-335
48.06,72.14,71.05,24.04,39.97,8.14,445.57,Millet,Chalky,HHB-67
39.75,57.85,90.45,24.75,43.78,7.97,879.55,Barley,Chalky,BH-902
96.04,45.91,101.77,29.19,75.09,6.87,1465.83,Wheat,Clay,Lok-1
102.79,66.13,89.57,22.93,69.23,6.28,1516.29,Sugarcane,Clay,Co-86032
79.54,51.46,87.68,25.22,82.98,5.69,1379.99,Rice,Silty,Basmati-370
72.47,58.83,70.79,21.27,66.21,6.76,1148.55,Wheat,Loamy,HD-2967
115.05,58.64,110.59,21.63,73.42,7.34,1808.79,Wheat,Clay,PBW-343
102.26,63.63,118.46,22.95,73.19,6.23,1794.81,Rice,Clay,Basmati-370
125.98,58.26,110.61,21.41,64.75,6.72,1995.98,Rice,Clay,IR64
49.99,35.68,72.7,32.4,47.21,6.62,566.01,Potato,Sandy,Kufri Pukhraj
53.89,47.55,93.63,23.83,63.4,6.73,1609.67,Vegetables,Silty,Hybrid-A
62.88,77.53,111.47,26.08,68.3,6.61,1496.63,Wheat,Clay,Lok-1
102.34,15.0,59.34,20.79,74.82,5.47,2042.21,Potato,Peaty,Kufri Jyoti
63.25,49.65,104.47,25.38,55.5,6.81,1169.27,Wheat,Silty,PBW-343
131.18,36.13,57.9,17.78,89.85,5.21,2096.8,Potato,Peaty,Kufri Bahar
63.67,32.23,60.98,27.47,66.52,7.03,990.19,Sugarcane,Loamy,Co-0238
86.41,60.23,116.17,25.22,67.44,7.86,1791.19,Wheat,Clay,Lok-1
101.73,45.11,88.73,21.3,66.72,6.78,1678.8,Millet,Silty,RHB-173
111.42,28.92,69.39,19.91,80.42,5.52,2341.47,Vegetables,Peaty,Hybrid-B
127.07,36.6,53.29,18.15,82.53,5.12,1472.72,Rice,Peaty,Basmati-370
90.4,62.52,98.98,25.28,75.87,7.22,1614.49,Sugarcane,Clay,Co-0118
90.05,51.16,95.67,17.61,69.48,6.75,1667.71,Wheat,Silty,Lok-1
123.68,45.8,58.96,20.93,81.1,6.19,2077.45,Vegetables,Peaty,Hybrid-B
35.06,59.24,103.21,29.63,41.92,8.43,1013.21,Millet,Chalky,ICTP-8203
112.23,35.68,104.11,30.09,67.97,6.71,1850.33,Wheat,Clay,PBW-343
45.43,62.51,94.2,22.91,32.24,7.74,626.45,Barley,Chalky,RD-2552
31.58,38.01,34.97,28.93,34.85,5.99,677.2,Millet,Sandy,HHB-67
70.55,47.66,105.47,26.9,67.28,6.77,1275.09,Rice,Clay,Basmati-370
102.26,42.61,113.16,25.79,64.75,6.67,1236.82,Soybean,Loamy,JS-335
57.02,41.94,57.87,22.84,57.18,7.2,656.87,Wheat,Chalky,Lok-1
120.0,55.75,104.34,31.01,63.12,6.75,1512.87,Maize,Loamy,HQPM-1
52.15,15.32,58.37,36.99,49.92,6.92,704.9,Groundnut,Sandy,GG-20
51.13,54.69,80.83,30.6,58.34,8.59,785.86,Millet,Chalky,HHB-67
82.87,60.5,111.33,22.3,77.31,6.99,1548.2,Cotton,Clay,Suraj
51.62,64.69,132.08,22.54,54.04,7.99,859.97,Wheat,Chalky,PBW-343
114.69,42.82,39.5,19.48,79.07,5.34,2029.5,Rice,Peaty,Swarna
74.43,48.65,77.04,22.19,65.58,6.88,1823.6,Maize,Silty,Pioneer-3396
121.87,56.35,111.05,24.97,68.46,6.81,1648.33,Rice,Clay,Basmati-370
45.65,77.44,109.34,27.26,38.34,7.94,595.94,Wheat,Chalky,PBW-343
104.9,25.23,53.44,19.03,83.55,5.13,1354.47,Vegetables,Peaty,Hybrid-A
94.19,31.17,90.54,25.64,52.96,6.94,1697.15,Cotton,Loamy,Bt-2
85.97,56.85,135.94,27.92,69.44,7.23,1359.12,Rice,Clay,Swarna
83.64,46.21,123.15,18.99,73.64,6.77,1170.15,Rice,Clay,Basmati-370
140.19,40.71,93.42,15.88,80.75,4.68,2325.08,Rice,Peaty,Swarna
90.86,49.25,119.72,22.78,64.66,6.72,1288.14,Cotton,Clay,Suraj
98.15,54.31,100.56,25.66,67.28,7.23,1340.02,Cotton,Loamy,Bt-2
66.71,44.69,89.39,24.72,56.5,6.65,1091.62,Sugarcane,Loamy,Co-86032
72.73,47.36,78.72,21.39,57.32,6.94,992.5,Rice,Silty,IR64
59.57,35.65,121.29,23.07,52.99,8.14,896.5,Millet,Chalky,HHB-67
65.88,72.19,100.5,31.16,57.67,7.96,853.26,Wheat,Chalky,Lok-1
39.55,40.12,85.46,22.45,58.96,8.07,709.27,Barley,Chalky,BH-902
60.08,41.3,38.62,32.22,25.0,6.58,369.3,Potato,Sandy,Kufri Pukhraj
111.41,37.96,92.47,20.49,94.53,4.85,2088.82,Tea,Peaty,TV-1
59.4,26.94,57.57,28.54,38.49,6.73,738.34,Groundnut,Sandy,JL-24
43.66,18.75,46.25,31.01,44.34,6.33,794.65,Groundnut,Sandy,TAG-24
76.11,68.17,80.91,27.27,68.06,6.56,1238.16,Watermelon,Loamy,Sugar Baby
115.03,38.89,93.69,27.76,60.54,7.33,1325.82,Wheat,Loamy,Lok-1
38.03,48.65,62.19,22.83,39.38,7.83,1041.96,Barley,Chalky,RD-2552
98.67,36.55,95.26,33.09,58.3,6.8,1318.5,Sugarcane,Loamy,Co-86032
114.19,43.97,82.26,18.85,73.83,4.59,1420.41,Potato,Peaty,Kufri Bahar
73.11,39.27,118.61,34.0,70.24,7.4,1608.79,Wheat,Loamy,HD-2967
96.69,49.34,89.61,21.07,63.79,7.03,1437.09,Vegetables,Silty,Local-1
121.73,42.62,92.61,23.63,82.48,5.12,2194.62,Rice,Peaty,Basmati-370
60.63,47.45,80.2,21.34,60.13,7.29,1478.78,Rice,Loamy,IR64
128.71,44.65,70.85,15.7,89.81,5.17,1625.72,Tea,Peaty,UPASI-9
94.44,35.52,80.66,20.02,86.23,4.85,1667.19,Rice,Peaty,IR64
121.72,33.72,68.16,22.07,72.11,4.76,1283.86,Rice,Peaty,IR64
128.6,34.16,67.61,23.7,80.41,4.91,1816.73,Potato,Peaty,Kufri Jyoti
36.75,23.53,79.52,29.22,39.31,6.79,520.09,Potato,Sandy,Kufri Pukhraj
129.75,43.86,95.24,26.48,72.86,6.4,1099.03,Wheat,Clay,HD-2967
114.2,28.59,121.18,27.76,62.75,6.04,1737.92,Cotton,Clay,Bt-1
55.36,60.27,66.85,28.01,55.58,8.52,736.39,Millet,Chalky,RHB-173
71.04,43.21,82.36,24.5,65.82,7.0,1448.02,Tomato,Loamy,Roma
82.01,47.56,115.84,22.8,74.28,6.58,1639.78,Sugarcane,Clay,Co-0118
105.57,52.45,119.97,25.9,62.48,6.58,1515.59,Rice,Clay,Swarna
142.29,37.3,71.87,21.56,79.3,5.31,1827.47,Tea,Peaty,TV-23
41.85,61.89,85.46,26.61,48.5,7.94,491.62,Millet,Chalky,ICTP-8203
103.54,47.51,66.43,17.79,74.43,4.93,1453.73,Vegetables,Peaty,Hybrid-B
46.68,15.24,66.54,36.35,45.62,5.4,774.53,Groundnut,Sandy,GG-20
